id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2
850,2727 Boul. Thimens,2013.0,6500.01,1.408732998,4757.32255,0.0,0.0,4757.32255,0.000216727820111046
849,2385 Boulevard Thimens,2017.0,13489.01,295.382400554,11579.57276,5772.767,0.0,17352.33976,0.021898004416484235
3132,4555 Rue De Verdun,1958.0,6203.0,126.39,1825.9992,2514.84,0.0,4340.8392,0.020375624697726906
3234,4110 Boul Lasalle,1939.0,9723.01,261.22,8054.29152,5115.094,0.0,13169.38552,0.02686616593009778
3235,260 Rue Elgar,1979.0,2835.0,3.7566666666666664,2755.044533333333,55.8,0.0,2810.8445333333334,0.001325102880658436
864,10851 Av. Saint-Charles,1986.0,6209.01,1.6118475146666666,6223.0163600000005,0.0,0.0,6223.0163600000005,0.00025959815085926203
3237,1177 Rue Dupuis,1990.0,7902.01,265.84006933333336,3803.70812,5210.733333333334,0.0,9014.441453333333,0.033642082120034444
109,1350 Rue Carrières,1956.0,22985.02,824.0379185840001,9384.737826666666,16163.966666666667,0.0,25548.70449333333,0.03585108555850724
3101,13555 Boul. Pierrefonds,1983.0,4599.0,64.259151152,2499.799106666667,1251.4333333333334,0.0,3751.23244,0.013972418167427702
3100,13665 Boul. Pierrefonds,1932.0,2299.0,0.5335874613333332,2093.2046266666666,0.0,0.0,2093.2046266666666,0.00023209545947513408
1112,14150 Boul. Gouin,1988.0,2429.0,16.569475413333333,1841.968786666667,316.7,0.0,2158.668786666667,0.006821521372306847
1141,1455 Rue Bercy,2016.0,6765.01,238.61298896533333,4631.317613333334,4670.733333333333,0.0,9302.050946666666,0.035271638765549986
1358,160 Ch. Tour-De-L'Isle,1967.0,5199.01,1.824648949333333,5801.6064400000005,0.0,0.0,5801.6064400000005,0.0003509608462636796
