id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2,latitude,longitude,ID_source,indice_structurel,indice_thermique,indice_hydrique,indice_vegetation,indice_global,geometry,ADIDU,NOTESOC,CentSoc,QuintSoc,indice_social_norm,indice_renouvelable,indice_resilience
337,400 Avenue Ball,2005.0,2077.0,187.603157678,1428.5283,3699.646,0.0,0.11478051266359408,0.7758579263362987,45.5320162,-73.6307254,34382.0,0.18668345012229157,0.9731543624161074,0.5385906040268457,0.7737029979531844,0.8163157650857277,POINT (-73.6307254 45.5320162),24663250,-0.0165642678726255,37.0,2.0,0.3509103942487984,0.45141720842041533,0.5121963481965257
608,850 Avenue Émile-Journault,1981.0,3917.0,202.07,4641.0372,4006.188,0.0,0.19354508710313334,0.44312558286465475,45.5512981,-73.6374421,31187.0,0.14991858923906498,0.6218836565096952,0.4245152354570637,0.5765449234762341,0.37606416837467804,POINT (-73.6374421 45.5512981),24662603,0.0495312915170387,88.0,5.0,0.6686598321225579,0.6477107884307873,0.48986356828081945
631,9235 Avenue Papineau,2015.0,11341.0,199.02,5570.9892,3937.37,0.0,0.21281927635837208,0.15073840837982508,45.5628895,-73.6388545,31288.0,0.16239072592079204,0.40888888888888886,0.7052777777777778,0.7034153451665239,0.4164414637882663,POINT (-73.6388545 45.5628895),24662629,0.012567013974549,63.0,4.0,0.490956843918899,0.6851197399075302,0.5967344199136619
3685,855 Boulevard Crémazie E,1991.0,8452.01,180.4625,9482.39628,3511.591,0.0,0.29083577006004263,0.1834026139313052,45.5497316,-73.6346894,31186.0,0.1424596530714077,0.7410714285714286,0.3247767857142857,0.717525336784396,0.46467573974287557,POINT (-73.6346894 45.5497316),24662603,0.0495312915170387,88.0,5.0,0.6686598321225579,0.7945026255984751,0.5063424510305661
1741,1870 Rue Davidson,1983.0,3896.0,198.046095406,2072.8058499999997,3900.7865,0.0,0.13370294226862056,0.4366423845998847,45.5423632,-73.5452935,27833.0,0.23561267478005596,0.8529411764705883,0.24264705882352944,0.8022311046307327,0.6257846149270058,POINT (-73.5452935 45.5423632),24661748,0.0370799961762234,81.0,5.0,0.6088011648856344,0.5034518294610795,0.4531843694758057
4485,9091 Boulevard Henri-Bourassa O,1972.0,23040.0,183.86,307.152,3677.754,0.0,0.08919149912596223,0.06854619228307873,45.5015535,-73.74909989999999,35255.0,0.20456110593915292,0.33936301793444645,0.34894867037724175,0.5760054556731836,0.16753126393912043,POINT (-73.74909989999999 45.5015535),24663423,-0.00260650094059088,50.0,3.0,0.41801131052185886,0.2982064335503213,0.6403887301281166
44,999 Rue De Louvain E,1966.0,4063.0,180.22,933.3036,3599.702,0.0,0.10145924772388155,0.3810085459139691,45.5565664,-73.6479708,31229.0,0.1743254182970098,0.5345982142857143,0.5100446428571429,0.579696302059713,0.3758973580622086,POINT (-73.6479708 45.5565664),24662615,0.0327018658454136,78.0,4.0,0.5877536321255075,0.3961555470459097,0.5041819598588522
107,1610 Rue Des Carrières,1960.0,3250.0,176.87,1486.2132,3527.996,0.0,0.1122297076716971,0.4674652892596406,45.53835309999999,-73.5884846,28580.0,0.2097956727120445,0.9639639639639639,0.4774774774774775,0.7960609228493932,0.8071907459933768,POINT (-73.5884846 45.53835309999999),24661967,0.0596870882746297,93.0,5.0,0.7174830623165871,0.4649795010544019,0.35609012003134105
4490,6445 Avenue De Monkland,2011.0,5147.0,209.2266666666667,4631.91148,4105.921333333334,0.0,0.19557309701489176,0.3491736169990993,45.4664292,-73.63228769999999,24687.0,0.1934392661101658,0.9734513274336283,0.32300884955752207,0.6159758109762594,0.6503631228438139,POINT (-73.63228769999999 45.4664292),24660753,0.06418052885949,94.0,5.0,0.73908494046306,0.6426846439869482,0.40593159824670016
626,7959 16E Avenue,1961.0,2590.0,171.24,1010.232,3419.43,0.0,0.0991461766980973,0.5679158752849429,45.5666228,-73.6044082,23545.0,0.19471958508303575,0.9090909090909092,0.46590909090909094,0.9710215994664393,0.8128458701608489,POINT (-73.6044082 45.5666228),24660364,0.0443542259669789,85.0,5.0,0.6437714782973183,0.4130137666653785,0.3774674979202498
2621,7000 Boulevard Maurice-Duplessis,2010.0,15587.02,162.10500000000002,5669.4429,3184.16,0.0,0.19816430182216763,0.08933299031615421,45.6188838,-73.60923249999999,31734.0,0.19256459717837549,0.661036036036036,0.5123873873873874,0.6270749377796225,0.5097765255733421,POINT (-73.60923249999999 45.6188838),24662763,0.0146317570362771,65.0,4.0,0.5008829411223437,0.726523740895459,0.5850194885481045
482,11301 Boulevard De L' Acadie,1971.0,3977.0,169.31,3211.7364,3362.392,0.0,0.14714434103152332,0.3656836748045577,45.5379371,-73.6884515,30967.0,0.18194798653409236,0.5340557275541795,0.6037151702786377,0.592463847460553,0.4356365444165824,POINT (-73.6884515 45.5379371),24662545,0.00440614678655387,56.0,3.0,0.45172408780800416,0.6110847713951055,0.5902112617342412
3238,4398 Boulevard Lasalle,1967.0,5403.01,142.6293215,2301.83,2806.3545000000004,0.0,0.11433309427299009,0.22675224666723687,45.4599988,-73.5627616,26211.0,0.2635298460579389,0.8121301775147929,0.42603550295857984,0.5266338356412179,0.6073781365738607,POINT (-73.5627616 45.4599988),24661222,0.0128109631057674,63.0,4.0,0.49212961104622527,0.5822458788973084,0.5442150484261944
3031,7650 Boulevard Châteauneuf (Anj),1976.0,5844.0,158.68,6778.08,3119.8379999999997,0.0,0.22153851173549535,0.23323328994451406,45.6029496,-73.5585906,22905.0,0.22140958216285794,0.46706586826347307,0.41017964071856283,0.591608137206115,0.3192230456717914,POINT (-73.5585906 45.6029496),24660180,-0.0211131369949519,33.0,2.0,0.3290420475712372,0.7603193469415725,0.7015743839952583
315,10560 Rue Saint-Hubert,1970.0,3796.0,159.530786766,3289.98564,3131.004,0.0,0.14371673807710209,0.360991401186743,45.5570954,-73.6641283,30913.0,0.2269593380964375,0.5876068376068376,0.4337606837606838,0.611737291334137,0.43749268850697054,POINT (-73.6641283 45.5570954),24662529,0.0692119920763784,96.0,5.0,0.763273322006568,0.6292113424220147,0.4373933922138358
104,2111 Rue Saint-Zotique E,1931.0,3292.0,129.85666666666663,2101.758453333334,2557.096666666667,0.0,0.10427605377980426,0.3388308754998654,45.547542,-73.59803699999999,27513.0,0.2025173300319128,0.7962962962962963,0.28240740740740744,0.8035373495523797,0.5730774794745913,POINT (-73.59803699999999 45.547542),24661637,0.0523060313311308,89.0,5.0,0.6819991853909952,0.5826381695877223,0.4485476171517672
276,6750 Rue De Marseille,1970.0,3375.0,140.09,3757.2804,2772.86,0.0,0.14615978690062217,0.3565429980341199,45.5827415,-73.5379327,34611.0,0.2065846815288617,0.6879562043795621,0.3266423357664233,0.5962354786434823,0.4354924856459491,POINT (-73.5379327 45.5827415),24663319,0.0761394735043812,97.0,5.0,0.7965766687057263,0.6771132591104239,0.428477448514405
293,7047 Rue Saint-Dominique,1931.0,2762.0,127.61,293.5646,2532.764,0.0,0.06325983219091795,0.3968620654219376,45.53466419999999,-73.6157526,26991.0,0.22944181920274406,0.826086956521739,0.7608695652173914,0.9370748486719076,0.9190187284731445,POINT (-73.6157526 45.53466419999999),24661518,0.0611701882130931,93.0,5.0,0.7246129538873516,0.3185768892433424,0.31716716842723247
480,8780 Avenue Dubuisson,1971.0,3557.0,169.40333333333334,3323.1562800000006,3327.2533333333336,0.0,0.1488516926660029,0.409087905836559,45.6016974,-73.51642369999999,34312.0,0.1922841500027051,0.5716783216783217,0.47377622377622375,0.6762219775307878,0.4394559427902963,POINT (-73.51642369999999 45.6016974),24663229,0.043304422467768,85.0,5.0,0.6387246268169398,0.6195634269617183,0.49383554219003645
3114,820 Rue Saint-Germain,1961.0,3591.0,103.9075,1666.70667,2045.916,0.0,0.08309716254946355,0.24854786938948417,45.5126017,-73.67800210000001,24241.0,0.2677038280121123,0.7430555555555556,0.2847222222222222,0.707014963042001,0.5545725683656627,POINT (-73.67800210000001 45.5126017),24660602,0.0188301984061301,68.0,4.0,0.5210666326976259,0.5809635769799488,0.5408233291296258
191,5375 1Re Avenue,1965.0,3760.0,125.74,1190.5488,2507.0119999999997,0.0,0.08276004273661468,0.2872527300710079,45.5454217,-73.57624009999999,28717.0,0.14212374134433822,0.9267241379310345,0.6120689655172413,0.7046056050223903,0.7513145622965124,POINT (-73.57624009999999 45.5454217),24662025,0.114472026167475,100.0,5.0,0.9808575367918357,0.4844320923589578,0.25422217503805167
2022,1501 Rue Bercy,2001.0,2888.0,143.56333333333333,2208.0733333333333,2824.154666666667,0.0,0.11263301048096057,0.42699707341192206,45.5336123,-73.5472628,34643.0,0.13645935808305418,0.986413043478261,0.44225543478260865,0.6702999303776279,0.6914978982966201,POINT (-73.5472628 45.5336123),24663330,0.0611490310927661,93.0,5.0,0.7245112426203164,0.5732505648669617,0.3949601274685958
1,275 Rue Notre-Dame E,1878.0,67288.07,628.3866666666667,22376.145879999996,1096.8713333333333,0.0,0.5253809234814362,0.08021718980118066,45.5087907,-73.5542564,26349.0,0.22283527160213484,0.6416666666666667,0.27708333333333335,0.9274831676840286,0.5169602491530242,POINT (-73.5542564 45.5087907),24661257,0.0406368293806006,83.0,5.0,0.6259003733912865,0.9644670261330723,0.5329079588975165
212,4040 Avenue Du Parc,1930.0,2886.0,121.23,2275.0128,2407.718,0.0,0.10481044723647594,0.36082143739297934,45.512471,-73.58374239999999,34777.0,0.16574361927968878,0.33425463623395146,0.08157988587731813,0.6847217427178194,0.03263415493857269,POINT (-73.58374239999999 45.512471),24663362,0.0278948098075801,75.0,4.0,0.5646440712419347,0.6090229953748802,0.617582191350341
481,3175 Rue De Rouen,1971.0,3405.0,120.65,3735.7092,2383.968,0.0,0.13697266224974217,0.3043608328687296,45.5417375,-73.5514602,27928.0,0.1686969840859511,0.7682291666666667,0.33854166666666663,0.786337576198874,0.543122283136613,POINT (-73.5514602 45.5417375),24661782,0.0553068782648226,91.0,5.0,0.6964255316558681,0.7037784198421326,0.46562952838717786
101,1875 Avenue Morgan,1916.0,2457.0,116.44,1102.0392,2321.686,0.0,0.07663096273370937,0.4070760897340415,45.5535522,-73.5381883,28825.0,0.19505338780338863,0.8782051282051282,0.3782051282051282,0.8373115107608836,0.6922389147914848,POINT (-73.5381883 45.5535522),24662065,0.0531065953425736,90.0,5.0,0.6858478367522498,0.4843567102642381,0.40500377627013256
601,1696 Rue Montcalm,1981.0,4162.0,89.85333333333334,4508.258959999999,1750.8086666666668,0.0,0.1400925454083932,0.18544309671461073,45.51964940000001,-73.5596812,28173.0,0.19296383457735852,0.7285714285714285,0.4714285714285714,0.9301110117848841,0.6585517834972784,POINT (-73.5596812 45.51964940000001),24661861,-0.0161924239512572,37.0,2.0,0.352698005974648,0.7872968942863403,0.6356200012969461
77,5 Avenue Laurier O,1905.0,2192.0,94.533060846,374.06582,1867.004,0.0,0.050160374395719826,0.37044328264822984,45.5228954,-73.5932341,26758.0,0.21217781429544005,0.7428571428571429,0.7214285714285714,0.7517645840091342,0.7469403545501109,POINT (-73.5932341 45.5228954),24661429,0.0541426595355812,90.0,5.0,0.6908286375499018,0.36651746102434957,0.3786299551903831
435,2150 Rue Dickson,1958.0,2208.0,107.31,900.5364,2140.578,0.0,0.06806723981683663,0.4174646244390404,45.5661182,-73.5334615,27735.0,0.20092407103976825,0.4629174852652259,0.42362475442043224,0.8182146747246242,0.3921492389068062,POINT (-73.5334615 45.5661182),24661720,0.0344114595050248,79.0,4.0,0.5959723752506161,0.4647667471788346,0.5068840868509651
285,1210 Rue Sherbrooke E,1917.0,7412.01,105.163913508,2743.8466500000004,2061.6409999999996,0.0,0.1075580321178962,0.12187350367135127,45.5225079,-73.56495989999999,28127.0,0.2109263516512668,0.8833333333333333,0.27222222222222225,0.8320910281871684,0.6538333729521143,POINT (-73.56495989999999 45.5225079),24661851,0.0621269807123575,94.0,5.0,0.7292126619707762,0.6737726529325463,0.43848552717987743
978,10300 Rue Lajeunesse,1948.0,6348.01,87.23394271999999,2152.2542999999996,1712.415,0.0,0.08650032108488458,0.11803925325885684,45.5534066,-73.6626698,30911.0,0.23534017972833565,0.9298245614035088,0.24122807017543857,0.6518429799772629,0.6261138941889545,POINT (-73.6626698 45.5534066),24662529,0.0692119920763784,96.0,5.0,0.763273322006568,0.663068610080485,0.42726038359521723
4201,2349 Rue De Rouen,1906.0,3025.0,105.23,424.4904,2102.92,0.0,0.05656934504416111,0.2988083609310549,45.5325826,-73.5583271,27968.0,0.20510831563466547,0.7944444444444445,0.09999999999999998,0.768190660475697,0.4661808768246153,POINT (-73.5583271 45.5325826),24661793,0.00448879378828299,56.0,3.0,0.4521214070618826,0.3673088341086045,0.5591461182722851
747,75 Rue Du Square-Sir-George-Étienne-Cartier (,1958.0,5591.0,104.44,742.6224,2084.49,0.0,0.06327737546471535,0.16045598642492712,45.4732115,-73.5838668,25772.0,0.2022703292055834,0.53,0.97,0.7354643377148007,0.6951963840871503,POINT (-73.5838668 45.4732115),24661054,0.0254764705803975,73.0,4.0,0.5530180870287575,0.4393374758612011,0.4835722989056481
317,6040 Boulevard Monk,1960.0,3226.0,91.86674507,1509.49096,1807.313,0.0,0.07423781577265012,0.2446090494516638,45.45787379999999,-73.59548769999999,25684.0,0.20972849495185947,0.7195121951219512,0.6341463414634146,0.8885453936363281,0.7345559940678467,POINT (-73.59548769999999 45.45787379999999),24661038,0.0312866659175555,77.0,4.0,0.5809501647563182,0.5856585738070952,0.4765489899875123
12,155 Rue Notre-Dame E,1857.0,14218.0,102.14,6699.312,0.0,0.0,0.14994624224324193,0.0617072080974771,45.5078918,-73.5549053,26349.0,0.22283527160213484,0.6416666666666667,0.27708333333333335,0.9274831676840286,0.5169602491530242,POINT (-73.5549053 45.5078918),24661257,0.0406368293806006,83.0,5.0,0.6259003733912865,1.0,0.567783754698198
755,5319 Avenue Notre-Dame-De-Grâce,1955.0,2819.0,91.11333333333334,308.45884,1801.526,0.0,0.047226386522706824,0.2776293736876775,45.4774793,-73.6165115,24450.0,0.17865318259769564,0.6391509433962265,0.3702830188679245,0.7210369884868055,0.4433119594350612,POINT (-73.6165115 45.4774793),24660646,0.0666144144860661,95.0,5.0,0.7507856628237592,0.3507589271389123,0.41419443375616616
280,523 Place Saint-Henri,1930.0,3210.0,88.35247925,1236.10263,1739.0615,0.0,0.06659111881195923,0.23642438182253442,45.4779078,-73.5851801,25781.0,0.15731052693931719,0.6875,0.4625,0.7265798200953723,0.5111917261869893,POINT (-73.5851801 45.4779078),24661055,0.0434043390006104,85.0,5.0,0.6392049680446732,0.5555235057148626,0.48876153404990785
2552,6960 Avenue De Darlington,1997.0,2228.0,93.93,1297.4616,1869.448,0.0,0.07088283006434817,0.362132655818461,45.5104228,-73.6324779,26467.0,0.1880185519427265,0.9524793388429753,0.428374655647383,0.6959968551217519,0.7145737229061316,POINT (-73.6324779 45.5104228),24661313,0.0719209656170374,97.0,5.0,0.7762965088546376,0.5511280054662913,0.3691300403701879
455,8000 Rue De Normanville,1958.0,3415.0,90.86,1645.4196,1805.076,0.0,0.07723014678176512,0.2285391344941878,45.5478878,-73.62148680000001,32851.0,0.1737937576109288,0.850609756097561,0.19664634146341464,0.626515618663736,0.476417200480417,POINT (-73.62148680000001 45.5478878),24662981,0.0197557843433119,68.0,4.0,0.5255163175775053,0.602205475093186,0.5593565262834453
3070,1300 Avenue Dollard (Lsl),1976.0,3931.0,89.02,3322.8612,1754.232,0.0,0.11363719839570337,0.1945194800305737,45.4259613,-73.62636189999999,25264.0,0.22319531840268317,0.6929347826086957,0.6394927536231884,0.7369820850069673,0.6702484411002397,POINT (-73.62636189999999 45.4259613),24660908,0.0172091671388499,66.0,4.0,0.5132736466224581,0.7372657563605236,0.5467916010408308
762,14201 Rue Sherbrooke E,1972.0,2118.0,77.580800256,996.84436,1527.892,0.0,0.05650949378635909,0.31463487052440714,45.67221139999999,-73.5051343,32590.0,0.19493947658134037,0.2356521739130435,0.34673913043478266,0.516773792970032,0.05450633666214266,POINT (-73.5051343 45.67221139999999),24662935,0.0360907184137088,80.0,4.0,0.6040452863388348,0.5398267072753722,0.5902142682661524
64,8650 Avenue Querbes,1979.0,3772.0,129.0533333333333,2828.298546666667,2529.8446666666664,0.0,0.1199277538112067,0.2938841041756276,45.5342078,-73.6444972,27406.0,0.14897576455163689,0.9966216216216217,0.3581081081081081,0.6923735242233333,0.6758238874997072,POINT (-73.6444972 45.5342078),24661614,-0.0209611711819395,33.0,2.0,0.32977261180439615,0.6409753014655446,0.6150593224686796
795,5350 Rue Lafond,1965.0,4528.0,77.531188966,1994.83289,1520.8829999999998,0.0,0.07868992913008901,0.14707829265143693,45.5522265,-73.5712652,28685.0,0.15774352481585735,0.9166666666666667,0.40909090909090906,0.6878417335008749,0.6464089388503532,POINT (-73.5712652 45.5522265),24662012,0.0559849066042391,91.0,5.0,0.6996851019764994,0.6710523251171969,0.45460089337564474
3679,1441 Rue Saint-Urbain,1957.0,14329.01,87.37562003400001,16267.47658,1629.3505,0.0,0.4005727705655584,0.05237844954164241,45.5093363,-73.5655294,28966.0,0.22498872638114564,0.6805555555555556,0.29166666666666663,0.9565558769383575,0.5677816887054735,POINT (-73.5655294 45.5093363),24662114,0.0587416741437209,92.0,5.0,0.7129380548844968,0.9307717642999058,0.4856190579536027
190,8100 Boulevard Saint-Michel,1968.0,2818.0,73.235,690.66616,1443.6709999999998,0.0,0.04777144829530451,0.22323189757707734,45.56379949999999,-73.6100436,23496.0,0.2271560374253211,0.939516129032258,0.4959677419354839,0.9006477907258972,0.8539612985273962,POINT (-73.6100436 45.56379949999999),24660357,0.0505049246054429,89.0,5.0,0.673340500073514,0.48566036278564595,0.39506129373518206
159,5115 Rue Rivard,1967.0,2269.0,75.09,397.79916,1483.544,0.0,0.04210885195554801,0.28426681416268706,45.52792160000001,-73.5892149,26790.0,0.2039507171783677,0.9875,0.42500000000000004,0.8467791829877919,0.8126793103231676,POINT (-73.5892149 45.52792160000001),24661437,0.0495762573596632,88.0,5.0,0.6688760020339617,0.4003784951124041,0.38860473622637853
84,4375 Rue Ontario E,1914.0,3439.0,74.78000000000002,663.4816533333333,1474.8546666666668,0.0,0.04786095883222674,0.18678063126358116,45.5538033,-73.540376,28823.0,0.14603540873867948,0.7571428571428571,0.42619047619047623,0.7807977426666445,0.5571611492066912,POINT (-73.540376 45.5538033),24662065,0.0531065953425736,90.0,5.0,0.6858478367522498,0.4755332000433793,0.4493757125318581
869,5550 Rue Angers,1959.0,2766.0,59.805169956,819.11344,1177.368,0.0,0.04468591545465811,0.18572275057689808,45.46294109999999,-73.58408419999999,26124.0,0.20951373242869586,0.48958333333333337,0.7326388888888888,0.7118927856797211,0.5388519031679508,POINT (-73.58408419999999 45.46294109999999),24661187,0.032062503380703,78.0,4.0,0.5846799450936502,0.5515730162974499,0.5153449493118355
2459,9001 Boulevard Perras,1995.0,2286.0,53.33,1243.3418,1050.489,0.0,0.05134128829972532,0.20038901543987295,45.6497644,-73.5789715,32338.0,0.2700526616199136,0.32760989010989006,0.2451923076923077,0.4711977182127908,0.12347370617804543,POINT (-73.5789715 45.6497644),24662902,0.040294456073766,83.0,5.0,0.624254439431513,0.6517629969149772,0.5920627158054111
3015,530 Boulevard Bouchard (Dvl),1965.0,3361.0,50.71,1873.152,999.552,0.0,0.06429782190725408,0.12959959726085268,45.4471724,-73.7352506,29504.0,0.19314401273152393,0.6134663341645885,0.559850374064838,0.5025070773685629,0.4497630640216601,POINT (-73.7352506 45.4471724),24662242,0.0326954952302362,78.0,4.0,0.5877230058714866,0.7354186057338519,0.5619563686823944
3330,3175 Chemin Remembrance,1961.0,2567.0,50.21,2459.2212,984.58,0.0,0.07708031048154905,0.16801300774371233,45.4984997,-73.60159209999999,34764.0,0.3076124018588239,0.4194915254237288,0.11440677966101692,0.3724528754034233,0.12280694111945611,POINT (-73.60159209999999 45.4984997),24663362,0.0278948098075801,75.0,4.0,0.5646440712419347,0.7826009089603503,0.6421247136322993
297,4985 Avenue West Hill,1970.0,3728.0,41.81758033,4167.799069999999,802.2235,0.0,0.11124070773769004,0.09635218107832294,45.4713724,-73.63858479999999,24420.0,0.16160520358759678,0.9407894736842106,0.5328947368421053,0.6275915545842934,0.7091339460095515,POINT (-73.63858479999999 45.4713724),24660635,0.0514133059782995,89.0,5.0,0.6777074753024934,0.8772612188401634,0.48533918931166653
610,4988 Rue Vézina,1982.0,3620.0,62.916666666666664,3902.5720266666663,1217.7246666666667,0.0,0.1146041934359574,0.14929170876103595,45.4947688,-73.644429,24362.0,0.19888176829127746,0.8496621621621621,0.4070945945945946,0.6620125652634825,0.6206689293923834,POINT (-73.644429 45.4947688),24660616,0.0116234690820684,62.0,4.0,0.48642082271016934,0.8191582237789485,0.5857373436685065
2558,85 Rue Notre-Dame E,1905.0,5763.0,37.9,2467.7784,0.0,0.0,0.05523464167201648,0.056489683859735185,45.5079208,-73.55493469999999,26349.0,0.22283527160213484,0.6416666666666667,0.27708333333333335,0.9274831676840286,0.5169602491530242,POINT (-73.55493469999999 45.5079208),24661257,0.0406368293806006,83.0,5.0,0.6259003733912865,1.0,0.5752784390588705
2453,3680 Rue Jeanne-Mance,1910.0,4847.0,38.947266344,2983.37106,751.528,0.0,0.08359576016235946,0.06902120143415477,45.5114961,-73.5762511,28498.0,0.19924432105524129,0.7638888888888888,0.5208333333333334,0.8731934969695955,0.6950250808936577,POINT (-73.5762511 45.5114961),24661944,0.0275126708790171,74.0,4.0,0.5628069670421696,0.8469930760138513,0.5451941895825229
528,9175 Boulevard Perras,1978.0,3922.0,110.25666666666666,5345.36792,2138.2226666666666,0.0,0.16750022792751929,0.241477028539885,45.6516417,-73.5778325,32338.0,0.2700526616199136,0.32760989010989006,0.2451923076923077,0.4711977182127908,0.12347370617804543,POINT (-73.5778325 45.6516417),24662902,0.040294456073766,83.0,5.0,0.624254439431513,0.7827360373114536,0.5999151504102971
407,4040 Rue Sherbrooke E,1918.0,2484.0,31.270130156,969.28122,612.5740000000001,0.0,0.035405612697521294,0.10813260142875313,45.55384,-73.55400999999999,28780.0,0.2024478116922091,0.8545454545454545,0.2863636363636364,0.7976169833494866,0.6178504296772739,POINT (-73.55400999999999 45.55384),24662043,0.0254554162704111,73.0,4.0,0.5529168700147136,0.7055330113301328,0.5450360646972378
2547,1033 Rue Rachel E,1990.0,2313.0,27.19391588,2650.58166,521.9365,0.0,0.07100836273044817,0.10098913930687559,45.52553899999999,-73.575074,28095.0,0.21991002257002826,0.8200000000000001,0.72,0.8377602001740855,0.8461756988120271,POINT (-73.575074 45.52553899999999),24661840,-0.0329796887829428,22.0,2.0,0.27199449104925394,0.8748997033415102,0.6631027575613949
240,500 Boulevard Rosemont,2013.0,3619.0,30.62,2361.1572,593.332,0.0,0.066128365612505,0.07267669294730404,45.5319459,-73.5972311,26823.0,0.1832524556244844,0.75,0.46484375,0.7919869414852598,0.6095156338131814,POINT (-73.5972311 45.5319459),24661444,0.0596782353179037,93.0,5.0,0.7174405023919992,0.8472925756228422,0.4860601289928048
353,2450 Rue Workman,1904.0,2045.0,21.4,1108.59896,416.68,0.0,0.03413930392026527,0.08988744062021709,45.4835632,-73.57516079999999,25938.0,0.1694378411760155,0.7340425531914894,0.5585106382978723,0.8286427210703887,0.6472084166598074,POINT (-73.57516079999999 45.4835632),24661118,0.0271087607655464,74.0,4.0,0.5608651995060148,0.7922705059676456,0.5496642869696418
177,3616 Rue Hochelaga,1931.0,2923.0,32.63333333333333,1882.2185333333337,632.0966666666667,0.0,0.05627624389714427,0.09589835898705816,45.5472335,-73.5508373,27898.0,0.24826229521730173,0.9655172413793103,0.3836206896551724,0.8475423118448765,0.8146216448031159,POINT (-73.5508373 45.5472335),24661771,0.0164556049598986,66.0,4.0,0.5096509530409867,0.808834918367429,0.5421623370576826
95,1000 Avenue Émile-Journault E,1976.0,53494.05,137.87732842999998,42216.44196,2461.6499999999996,0.0,1.0,0.02213940445660426,45.5530542,-73.63708729999999,31187.0,0.14991858923906498,0.6218836565096952,0.4245152354570637,0.5765449234762341,0.37606416837467804,POINT (-73.63708729999999 45.5530542),24662603,0.0495312915170387,88.0,5.0,0.6686598321225579,0.9581036224842103,0.5075123383021717
9322,505 Boulevard De Maisonneuve E,1954.0,7062.0,18.44,0.0,369.208,0.0,0.008263736963757306,0.02242909535767414,45.5157804,-73.5610021,28151.0,0.21508891047652978,0.9935064935064934,0.7337662337662337,0.8811145904114037,1.0,POINT (-73.5610021 45.5157804),24661858,0.0330828700002178,78.0,4.0,0.5895852809856506,0.23959530906452053,0.3888446934427454
151,3755 Rue Botrel,1912.0,3224.0,15.086666666666666,2806.6192800000003,279.7386666666667,0.0,0.06907989601323761,0.04019544264614455,45.47547830000001,-73.6144139,24452.0,0.24042680867072005,0.6891891891891891,0.1216216216216216,0.8429385132728711,0.45668994766751225,POINT (-73.6144139 45.47547830000001),24660646,0.0666144144860661,95.0,5.0,0.7507856628237592,0.9310790912638289,0.5147353923447386
321,7650 Boulevard Maurice-Duplessis,2004.0,2070.0,37.15,2611.9626,717.7379999999999,0.0,0.07452647268332449,0.15415834048803492,45.6270842,-73.5948313,31973.0,0.15672327040403944,0.29022988505747127,0.21839080459770116,0.5270793993253842,0.0,POINT (-73.5948313 45.6270842),24662838,-0.0895576898554416,1.0,1.0,0.0,0.8360899649468039,0.9582621337541686
1043,12090 Rue Notre-Dame E,1990.0,4250.0,7.592337220000001,2271.8862200000003,139.0185,0.0,0.05396167594082728,0.015344937122696264,45.640538,-73.48909739999999,22298.0,0.18967085779363513,0.5382882882882883,0.2657657657657657,0.5882979730109209,0.2698898276588283,POINT (-73.48909739999999 45.640538),24660047,-0.0174178654095972,36.0,2.0,0.3468067881964742,0.9561532570533049,0.7608436329482287
142,6767 Chemin De La Côte-Des-Neiges,1976.0,8066.0,2.31,5552.3844,0.0,0.0,0.12427532502889813,0.002459984190694485,45.50333450000001,-73.6369824,26480.0,0.2276068240715423,0.8518518518518519,0.3287037037037037,0.6786087003130394,0.614275387132487,POINT (-73.6369824 45.50333450000001),24661321,-0.00204438841225613,50.0,3.0,0.4207136242861946,1.0,0.6572829622389358
3686,2805 Boulevard Thimens (Slr),1986.0,4195.0,1.81,4348.9583999999995,0.0,0.0,0.09733984172586406,0.0037061685259894036,45.50328409999999,-73.7067148,35147.0,0.1924200062566193,0.46737967914438505,0.5882352941176471,0.6466746892190303,0.40647707676475797,POINT (-73.7067148 45.50328409999999),24663419,0.0166732301925021,66.0,4.0,0.5106971700026925,1.0,0.6557775488768132
3956,1248 Avenue Bernard (Out),1929.0,3016.0,1.71,4113.4068,0.0,0.0,0.09206764701775326,0.0048701610952929875,45.5198962,-73.6085499,26648.0,0.2631652401427146,0.6666666666666666,0.3446969696969697,0.588558661149663,0.4764524801054083,POINT (-73.6085499 45.5198962),24661395,-0.0129451558602706,40.0,2.0,0.368309003446556,1.0,0.713284666647162
1033,6400 Avenue De Monkland,2015.0,5881.0,1.66,3995.442,0.0,0.0,0.08942731940247343,0.002424574105057439,45.466196,-73.63091639999999,24697.0,0.18525528423748652,0.8807339449541285,0.5,0.7253695053316137,0.7048733110103363,POINT (-73.63091639999999 45.466196),24660755,0.0652530576109432,95.0,5.0,0.7442410418868872,1.0,0.4800159248414243
811,8105 Rue Hochelaga,1987.0,4970.0,0.8066666666666666,2435.2119333333335,0.0,0.0,0.054505728120922504,0.0013941717434988881,45.59552679999999,-73.523868,22565.0,0.1631486258719526,0.7607142857142857,0.2857142857142857,0.7997806177481288,0.5102386530698871,POINT (-73.523868 45.59552679999999),24660101,-0.0049143826072394,48.0,3.0,0.4069163427353936,1.0,0.6903016055284941
