id,Adresse,categorie_finale,indice_resilience,indice_global,indice_renouvelable,indice_importance,rang_final
2402,4777 Avenue Pierre-De Coubertin,Bonne performance,0.7491723858697537,0.1838031793165176,1.0,0.07268188765183119,209.0
260,3400 Boul. Trinitaires,Bonne performance,0.8026313009404523,0.1208754626399042,1.0,0.001705033594883984,210.0
1803,3933 Avenue Du Parc-La Fontaine,Bonne performance,0.8535938598417951,0.1048463811186427,0.8675034894046652,0.0012516899700310558,211.0
2175,4581 Rue Sherbrooke E,Bonne performance,0.8606642955095671,0.1761125722721445,1.0,0.0,212.0
1106,10351 Rue Sherbrooke E,,,0.4711992885317158,0.5566000222186258,,
3071,1080 Av Dollard,,,0.5206972171032802,,,
4109,4242 Place De L'Hôtel-De-Ville,,,0.5121953925117912,1.0,,
1112,"14 150, Boul Gouin O",,,0.5442797810702658,0.8791432425232397,,
3235,260 Rue Elgar,,,,0.9849046856732832,,
1358,160 Ch. Tour-De-L'Isle,,,,1.0,,
